session,variant,bits,protocol,rows,threads,samples,baseline_ms,current_ms,baseline_p10_ms,baseline_p90_ms,current_p10_ms,current_p90_ms,saved_percent,proof_digest
2,production,32,skip-2,32768,10,5,0.6565,0.820666,0.6373502,0.7960166,0.7335584,0.8247578000000001,-25.006245239908598,a007bb5b83685a8926668f33802be8fd4e1b44320c613b1ab398489a0cfa2004
2,production,32,skip-2,131072,10,5,1.445542,1.350375,1.3403502,1.4810922,1.2305668,1.4419753999999998,6.5834821817698845,2454921d11c1720c47dfb97a37b5b894ced64c3bbd7834eabb6ffb5e8122b400
2,production,32,skip-3,4096,10,5,0.13875,0.139375,0.1374754,0.140308,0.13855,0.1426998,-0.45045045045044585,ba7c17a0402e518208c74d4136bf190e5d7b06d6cd72d634d927c24b67269ab6
2,production,32,skip-3,32768,10,5,0.494916,0.584959,0.48135,0.578983,0.5561,0.6908666,-18.193592448011376,96d7c0db819de2cc61c7a8e8471fa96532492eb8e8aacbcc14d49cc8de01a54c
2,production,32,skip-3,131072,10,5,1.121042,1.265208,1.0724913999999999,1.165125,1.2201502,1.3982086,-12.859999892956742,13812615cd0c2ff4f109941538d3ffba64e912170774047c3fd75c5460ab381e
2,production,32,skip-4,4096,10,5,0.155375,0.155333,0.15393379999999998,0.1583838,0.1549916,0.1579168,0.027031375703945315,fafe7ef004da705c145234067e65258e09c2d6b20286c5672726e89dd6167150
2,production,32,skip-4,32768,10,5,0.948042,1.018625,0.9475248000000001,0.9520002,1.0016004,1.031283,-7.445134287299515,0344bf7f3dd508e40cab31c62ba0f50c3eef7e75722b97fdbbbb4f84f1672aad
2,production,32,skip-4,131072,10,5,1.115666,1.059,1.0197746,1.149092,0.9811914,1.098317,5.079118660961257,2ff24df9a6a8a1b11a596620a6972a3e46d9af6f5f668c94779b0171fa095e5f
2,production,64,ordinary,4096,10,5,0.257,0.269416,0.256133,0.2624166,0.2553748,0.2961912,-4.83112840466926,11eec3bd311e94ad5a46f4630b8a4aea34690027a020527490a9d77d5b3d24fc
2,production,64,ordinary,32768,10,5,0.878625,0.975125,0.839325,0.884008,0.827725,1.0313912,-10.983070137999707,c4ac8de333f6ef594a8b5c023d54d578115e712ae88fc59c52bef88c4d9c6d98
2,production,64,ordinary,131072,10,5,1.791125,1.863292,1.7746746,1.9544164,1.8380998,1.9029496000000001,-4.029143694605342,89e7344d07b0aed0e11c0cf5c1aa4f3efade1777959a7d5179208dae18cf3ea4
2,production,64,skip-1,4096,10,5,0.628291,0.621208,0.5992088000000001,0.6834584,0.6008751999999999,0.724134,1.127343858180363,67a37cbe780f8c93de7dc17e73023213f8ef89a81304c866ab1fae9dde4fce51
2,production,64,skip-1,32768,10,5,2.753625,2.874375,2.718733,2.9039752,2.8004172,2.9598918,-4.385128693994278,6d26f59b414ddd97d263083a6817f7e43c164dc02931d6e5d633294a78c62e6d
2,production,64,skip-1,131072,10,5,8.729,8.856083,8.5897916,8.78325,8.7174498,9.010991800000001,-1.4558712338183177,26c53fb2e4a5d007d1650be850289020d36354f90e23a3edf15c5415c67a326a
2,production,64,skip-2,4096,10,5,0.784875,0.74,0.7094004,0.8309584,0.7027166,0.809092,5.717470934862234,c13758a50c6bae7c9bf3d5e34d6035c10bb13ddfea8176ef052a8868ca101184
2,production,64,skip-2,32768,10,5,4.093167,4.03275,3.9983418,4.1598004,4.0028254,4.1573662,1.4760453213856217,e6f8211b845acc669da637d51456aac2f2d04dc6c4f83a88ccf985288655b242
2,production,64,skip-2,131072,10,5,14.099,14.118084,13.920241599999999,14.244733,13.982375,14.2617664,-0.13535711752605817,fb4e9c5406efacafd559361b5c667f69906577f4eede4b894e04c67adbb51940
