benchmark_algorithm,benchmark_date,run_timestamp_utc,commit,git_dirty,binary_sha256,memory_binary_sha256,hardware,operating_system,cargo_profile,cargo_features,threads,measured_runs,warmup_runs,field_modulus,ligerito_hash,ligerito_inverse_rate,ligerito_initial_k,allocator_instrumentation,root_seed,pass,order,strategy,reduction_backend,exponent,multiplications,sample,prove_ms,spartan_prove_ms,spartan_outer_ms,spartan_bind_ms,spartan_inner_ms,bitify_prove_ms,f2z_prove_ms,verify_ms,spartan_verify_ms,bitify_verify_ms,f2z_verify_ms,verified,r1cs_rows,multiplications_per_row,r1cs_columns,r1cs_nnz,integer_witness_values,compact_witness_bits,compact_witness_bytes,spartan_proof_payload_bytes,f2z_proof_bytes,shape_seed,peak_heap_mib,live_before_prove_mib,memory_order
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,19,524288,0,323.117166000,74.955500000,18.202333000,23.117042000,33.251000000,42.778083000,203.697084000,104.434708000,52.345791000,43.483834000,8.525125000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,19,524288,1,305.671000000,72.818083000,12.271500000,23.240666000,36.923667000,43.258625000,188.753000000,105.399750000,51.775709000,45.327875000,8.216833000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,19,524288,2,337.242792000,97.743792000,16.587584000,23.872542000,56.907250000,44.116458000,194.678709000,135.139250000,51.326250000,64.987458000,18.743583000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,19,524288,3,318.044833000,85.552125000,16.395667000,29.801458000,38.621000000,43.391167000,188.080333000,103.871167000,51.591125000,43.575792000,8.629959000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,19,524288,4,282.244250000,59.353000000,12.469250000,23.324625000,23.167708000,43.378083000,178.674542000,103.443125000,51.479083000,43.756375000,8.128042000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,19,524288,0,324.524625000,97.882875000,27.835166000,23.456000000,46.213417000,43.770333000,180.946084000,104.344542000,52.127500000,43.623459000,8.516333000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,19,524288,1,315.339250000,88.505375000,25.325875000,23.724292000,39.048667000,45.578416000,180.399375000,103.531750000,51.401208000,43.630959000,8.420375000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,19,524288,2,312.120125000,78.939625000,21.434833000,23.303041000,33.788375000,43.379542000,188.888917000,105.345667000,52.316084000,43.943125000,9.012417000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,19,524288,3,362.793500000,107.246750000,28.143625000,23.577042000,55.131417000,48.439500000,206.290792000,103.817500000,51.735583000,43.669167000,8.337333000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,19,524288,4,336.526375000,80.322667000,22.771958000,23.436875000,33.723084000,43.861334000,211.440209000,111.319917000,57.854750000,44.142833000,9.244292000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,470.610500,134.595142,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,20,1048576,0,655.650083000,175.440083000,39.745334000,47.939792000,87.004375000,46.378750000,429.185833000,190.297583000,137.210125000,43.930250000,9.084084000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,20,1048576,1,546.041875000,158.118916000,40.572958000,46.959208000,69.854833000,44.023250000,339.860125000,156.442209000,102.664458000,43.885708000,9.802083000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,20,1048576,2,475.111209000,110.259667000,22.523208000,46.882959000,40.138625000,43.686375000,319.673667000,155.644500000,102.842625000,43.828583000,8.893042000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,20,1048576,3,480.839167000,114.815833000,25.056667000,46.531625000,42.491375000,43.833750000,320.582625000,155.617334000,103.109041000,43.506042000,8.927291000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,20,1048576,4,498.070708000,119.374958000,22.858792000,46.575250000,49.199792000,43.748000000,333.346083000,157.191042000,104.016666000,43.673333000,9.420583000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,20,1048576,0,1051.288125000,376.450625000,50.479834000,46.739125000,62.009417000,43.619916000,367.041583000,191.353958000,138.073792000,43.655750000,9.545625000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,1229.123666,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,20,1048576,1,946.131000000,315.989541000,34.453042000,46.299208000,59.759791000,43.596167000,317.830250000,154.973875000,102.213542000,43.533792000,9.143458000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,1229.123666,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,20,1048576,2,880.160625000,275.766250000,27.020458000,46.383500000,38.502750000,43.762750000,324.783250000,156.032916000,103.127750000,43.761584000,9.064708000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,1229.123666,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,20,1048576,3,897.843917000,291.737958000,26.355916000,46.782041000,53.675625000,43.689708000,331.997000000,155.326500000,102.734667000,43.656125000,8.856625000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,1229.123666,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,20,1048576,4,892.533084000,303.511125000,26.329375000,46.586875000,37.982208000,43.632792000,314.776209000,154.859042000,101.955333000,43.610125000,9.216875000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,1229.123666,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,20,1048576,0,584.229083000,198.898250000,58.772666000,46.574584000,92.814417000,43.379000000,337.638292000,182.376291000,129.945708000,43.526500000,8.823416000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,20,1048576,1,554.063084000,196.042417000,58.364083000,46.384666000,90.547167000,43.454250000,310.395375000,156.601333000,103.050458000,43.816333000,9.658041000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,20,1048576,2,538.906125000,156.895792000,44.138459000,46.530917000,65.506166000,43.527917000,336.985583000,155.715958000,102.691083000,43.450041000,9.501500000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,20,1048576,3,543.820958000,157.187875000,44.699083000,46.321083000,65.377250000,43.227750000,341.849292000,155.984209000,102.556959000,43.575583000,9.776917000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,20,1048576,4,547.087917000,170.715500000,44.325917000,46.295750000,79.346750000,43.553458000,331.127042000,156.162250000,102.781250000,43.619083000,9.688416000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2384,206864,0x0966b01084bdb1c0,941.123409,269.107288,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,21,2097152,0,1904.210792000,680.240250000,69.084791000,92.881916000,122.077500000,86.887791000,605.824167000,304.842417000,203.965834000,86.219000000,14.567750000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,2458.126110,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,21,2097152,1,1768.370542000,589.927958000,52.240416000,92.750167000,75.269834000,86.285708000,611.201959000,305.608833000,204.697250000,86.223792000,14.595667000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,2458.126110,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,21,2097152,2,1761.676792000,585.035917000,56.139875000,92.605125000,76.083000000,86.231458000,615.034500000,306.651041000,205.489291000,86.590708000,14.476333000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,2458.126110,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,21,2097152,3,1826.859333000,604.789834000,61.415917000,92.755958000,78.765792000,86.343209000,658.955083000,307.099459000,206.211458000,86.069375000,14.728958000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,2458.126110,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,21,2097152,4,1931.693250000,653.125417000,70.539250000,93.908167000,106.087417000,87.719917000,713.133709000,308.131458000,207.405209000,86.231292000,14.402625000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,2458.126110,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,21,2097152,0,994.598000000,291.546500000,64.372125000,93.057708000,132.623625000,87.048583000,608.261750000,306.941708000,205.285000000,86.728000000,14.840125000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,2
