benchmark_algorithm,benchmark_date,run_timestamp_utc,commit,git_dirty,binary_sha256,memory_binary_sha256,hardware,operating_system,cargo_profile,cargo_features,threads,measured_runs,warmup_runs,field_modulus,ligerito_hash,ligerito_inverse_rate,ligerito_initial_k,allocator_instrumentation,root_seed,pass,order,protocol,skip_vars,strategy,reduction_backend,word_bits,f2z_t,f2z_s,f2z_chunks,exponent,multiplications,sample,prove_ms,spartan_prove_ms,spartan_outer_ms,spartan_bind_ms,spartan_inner_ms,bitify_prove_ms,f2z_prove_ms,f2z_prepare_prove_ms,verify_ms,spartan_verify_ms,bitify_verify_ms,f2z_verify_ms,f2z_prepare_verify_ms,verified,r1cs_rows,multiplications_per_row,r1cs_columns,r1cs_nnz,integer_witness_values,compact_witness_bits,compact_witness_bytes,spartan_proof_payload_bytes,f2z_proof_bytes,shape_seed,peak_heap_mib,live_before_prove_mib,memory_order
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,20,12,1,25,33554432,0,23324.020750000,5456.490084000,226.456708000,1924.856792000,3283.259541000,0.010792000,17553.970875000,9.033625000,4191.927458000,4169.267208000,0.011375000,22.540500000,7.155792000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,346296,0x2659d1701b2a1e69,30112.197582,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,20,12,1,25,33554432,1,25853.807416000,8736.104334000,209.734625000,2514.084667000,5990.358167000,0.040792000,16972.814208000,11.649083000,4526.508625000,4497.237917000,0.013167000,29.124000000,12.144416000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,346296,0x2659d1701b2a1e69,30112.197582,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,20,12,1,25,33554432,2,23862.674791000,6509.091625000,235.889250000,1906.917208000,4339.622583000,0.014125000,17062.538583000,8.240709000,7386.096833000,7355.735834000,0.028375000,30.219833000,12.641958000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,346296,0x2659d1701b2a1e69,30112.197582,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,20,12,1,25,33554432,3,23161.335250000,6093.562125000,230.081291000,1949.723042000,3891.780750000,0.011000000,16767.965750000,7.143166000,4076.743209000,4032.358417000,0.023416000,44.261417000,24.370500000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,346296,0x2659d1701b2a1e69,30112.197582,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,20,12,1,25,33554432,4,24167.896875000,7172.202625000,254.933250000,1972.121750000,4913.214666000,0.011541000,16845.093000000,10.999708000,4566.430375000,4540.620042000,0.015708000,25.665250000,8.930792000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,346296,0x2659d1701b2a1e69,30112.197582,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,7,1,15,32768,0,34.619291000,3.741792000,0.618250000,1.096125000,1.989250000,0.005416000,30.767583000,0.015541000,6.385708000,2.799167000,0.004833000,3.522625000,0.017292000,true,32768,1,131072,98304,131072,4194304,524288,1744,116184,0x107313b30031455f,29.504528,8.493244,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,7,1,15,32768,1,33.047166000,3.932750000,0.704958000,1.113292000,2.076416000,0.005417000,29.016459000,0.016250000,6.639500000,2.773292000,0.004417000,3.806708000,0.017125000,true,32768,1,131072,98304,131072,4194304,524288,1744,116184,0x107313b30031455f,29.504528,8.493244,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,7,1,15,32768,2,35.604625000,4.315667000,0.891792000,1.090042000,2.298000000,0.005334000,31.154166000,0.016209000,6.879250000,2.820584000,0.004292000,3.997500000,0.017000000,true,32768,1,131072,98304,131072,4194304,524288,1744,116184,0x107313b30031455f,29.504528,8.493244,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,7,1,15,32768,3,34.922708000,4.264458000,0.776084000,1.102083000,2.351000000,0.005041000,30.514333000,0.016125000,6.746667000,2.822333000,0.004333000,3.865250000,0.019667000,true,32768,1,131072,98304,131072,4194304,524288,1744,116184,0x107313b30031455f,29.504528,8.493244,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,7,1,15,32768,4,36.169000000,3.827208000,0.703666000,1.126542000,1.961625000,0.005125000,32.248583000,0.016041000,6.803125000,2.784000000,0.004750000,3.950750000,0.017625000,true,32768,1,131072,98304,131072,4194304,524288,1744,116184,0x107313b30031455f,29.504528,8.493244,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,8,1,16,65536,0,71.801792000,7.185416000,1.122209000,2.254333000,3.745917000,0.006125000,64.440792000,0.016500000,9.407458000,5.532542000,0.006459000,3.798542000,0.021625000,true,65536,1,262144,196608,262144,8388608,1048576,1856,137324,0xb644a9fa81cbc134,58.913792,16.901691,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,8,1,16,65536,1,71.359375000,7.134375000,1.305084000,2.257167000,3.509041000,0.005500000,64.018917000,0.016708000,8.981375000,5.594041000,0.009500000,3.282541000,0.019500000,true,65536,1,262144,196608,262144,8388608,1048576,1856,137324,0xb644a9fa81cbc134,58.913792,16.901691,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,8,1,16,65536,2,71.279000000,6.977583000,1.355083000,2.189375000,3.371750000,0.005208000,64.121250000,0.020792000,9.634667000,5.536250000,0.005459000,3.967291000,0.019209000,true,65536,1,262144,196608,262144,8388608,1048576,1856,137324,0xb644a9fa81cbc134,58.913792,16.901691,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,8,1,16,65536,3,73.804334000,6.996833000,1.318667000,2.240625000,3.379166000,0.005500000,66.662667000,0.016500000,9.316000000,5.541375000,0.006459000,3.678708000,0.018209000,true,65536,1,262144,196608,262144,8388608,1048576,1856,137324,0xb644a9fa81cbc134,58.913792,16.901691,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,12,8,1,16,65536,4,72.089500000,7.300375000,1.205333000,2.253500000,3.776875000,0.005458000,64.608041000,0.016584000,9.783000000,5.544542000,0.005500000,4.170375000,0.022500000,true,65536,1,262144,196608,262144,8388608,1048576,1856,137324,0xb644a9fa81cbc134,58.913792,16.901691,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,8,1,17,131072,0,74.783542000,12.718292000,1.599750000,4.543333000,6.468667000,0.007417000,61.819792000,0.320208000,16.287625000,11.064542000,0.009917000,5.147709000,0.347958000,true,131072,1,524288,393216,524288,16777216,2097152,1968,150216,0xd49c273c069e3d01,117.727299,33.714436,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,8,1,17,131072,1,73.528917000,12.827584000,1.751041000,4.630542000,6.335166000,0.006333000,60.418875000,0.281667000,15.827916000,10.971750000,0.009875000,4.786250000,0.363458000,true,131072,1,524288,393216,524288,16777216,2097152,1968,150216,0xd49c273c069e3d01,117.727299,33.714436,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,8,1,17,131072,2,76.925750000,12.459167000,1.682042000,4.594541000,6.075084000,0.007000000,64.209458000,0.329583000,15.737583000,11.024916000,0.011209000,4.632500000,0.353959000,true,131072,1,524288,393216,524288,16777216,2097152,1968,150216,0xd49c273c069e3d01,117.727299,33.714436,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,8,1,17,131072,3,71.906083000,12.243542000,1.611459000,4.444583000,6.077000000,0.020125000,59.354084000,0.272833000,15.136708000,11.093583000,0.010125000,3.966375000,0.388250000,true,131072,1,524288,393216,524288,16777216,2097152,1968,150216,0xd49c273c069e3d01,117.727299,33.714436,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,8,1,17,131072,4,76.542458000,14.356458000,2.121500000,4.391167000,7.739292000,0.006667000,61.917292000,0.276042000,15.435708000,11.096417000,0.009708000,4.267541000,0.325500000,true,131072,1,524288,393216,524288,16777216,2097152,1968,150216,0xd49c273c069e3d01,117.727299,33.714436,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,9,1,18,262144,0,126.662250000,32.217875000,2.528708000,8.840125000,20.641000000,0.006208000,93.577166000,0.302375000,27.267417000,22.145084000,0.010917000,5.033541000,0.274333000,true,262144,1,1048576,786432,1048576,33554432,4194304,2080,164880,0x4ad5bd678650b91e,235.359501,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,9,1,18,262144,1,119.328125000,31.132750000,2.943792000,11.962083000,16.028791000,0.007125000,87.716833000,0.318125000,26.827375000,21.938458000,0.010041000,4.796750000,0.262333000,true,262144,1,1048576,786432,1048576,33554432,4194304,2080,164880,0x4ad5bd678650b91e,235.359501,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,9,1,18,262144,2,114.152542000,23.750500000,2.297791000,8.898334000,12.358584000,0.006667000,89.921041000,0.217708000,27.251084000,22.320375000,0.009250000,4.849208000,0.361666000,true,262144,1,1048576,786432,1048576,33554432,4194304,2080,164880,0x4ad5bd678650b91e,235.359501,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,9,1,18,262144,3,110.629125000,22.486875000,2.420792000,8.817750000,11.060875000,0.007250000,87.767375000,0.282542000,27.129333000,21.960000000,0.009042000,5.065709000,0.254625000,true,262144,1,1048576,786432,1048576,33554432,4194304,2080,164880,0x4ad5bd678650b91e,235.359501,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,13,9,1,18,262144,4,117.579333000,22.983333000,2.694833000,8.851084000,11.240292000,0.006584000,94.131417000,0.305834000,27.455959000,22.145875000,0.009917000,5.203333000,0.395375000,true,262144,1,1048576,786432,1048576,33554432,4194304,2080,164880,0x4ad5bd678650b91e,235.359501,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,9,1,19,524288,0,230.146000000,62.209750000,3.833667000,18.275541000,39.736750000,0.009084000,166.073250000,0.823667000,49.436417000,44.240459000,0.010875000,5.104041000,0.533166000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,186340,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,9,1,19,524288,1,218.241750000,42.612708000,4.398875000,17.914791000,19.924750000,0.006875000,174.805625000,0.462541000,49.010875000,43.519625000,0.008167000,5.401000000,0.698125000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,186340,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,9,1,19,524288,2,219.864291000,48.132334000,4.414375000,18.288292000,25.068958000,0.006583000,170.996084000,0.546500000,49.937750000,44.007583000,0.009334000,5.841584000,0.498459000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,186340,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,9,1,19,524288,3,229.555250000,44.127292000,3.841833000,17.885875000,22.039291000,0.006917000,184.702875000,0.625959000,49.261750000,43.933333000,0.011750000,5.242209000,0.526292000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,186340,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,9,1,19,524288,4,199.938625000,42.814750000,3.950292000,17.697875000,20.804208000,0.006625000,156.273334000,0.355542000,49.613584000,43.943083000,0.008834000,5.582459000,0.426167000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,186340,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,10,1,20,1048576,0,440.412500000,111.931250000,7.225125000,35.781875000,68.207208000,0.006625000,324.576125000,0.427417000,113.984125000,107.973875000,0.009875000,5.918250000,0.756292000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,208368,0x0966b01084bdb1c0,941.122494,269.107288,1
